date,series,value
2023-06-01,XAUUSD.Curncy,1977.61
2023-06-01,COM.US.Equity,28.0593
2023-06-02,BCOM.TR,222.136
2023-06-02,GSCI.TR,3199.057
2023-06-02,XAUUSD.Curncy,1947.97
2023-06-02,COM.US.Equity,27.9954
2023-06-05,BCOM.TR,222.7733
2023-06-05,GSCI.TR,3212.88
2023-06-05,XAUUSD.Curncy,1961.86
2023-06-05,COM.US.Equity,28.0137
2023-06-06,BCOM.TR,223.6171
2023-06-06,GSCI.TR,3216.308
2023-06-06,XAUUSD.Curncy,1963.52
2023-06-06,COM.US.Equity,27.9954
2023-06-07,BCOM.TR,224.2099
2023-06-07,GSCI.TR,3231.839
2023-06-07,XAUUSD.Curncy,1940.02
2023-06-07,COM.US.Equity,27.9348
2023-06-08,BCOM.TR,225.821
2023-06-08,GSCI.TR,3222.141
2023-06-08,XAUUSD.Curncy,1965.46
2023-06-08,COM.US.Equity,28.178
2023-06-09,BCOM.TR,224.8997
2023-06-09,GSCI.TR,3199.568
2023-06-09,XAUUSD.Curncy,1961.19
2023-06-09,COM.US.Equity,28.1661
2023-06-12,BCOM.TR,222.7154
2023-06-12,GSCI.TR,3136.887
2023-06-12,XAUUSD.Curncy,1957.84
2023-06-12,COM.US.Equity,28.1141
2023-06-13,BCOM.TR,225.3628
2023-06-13,GSCI.TR,3201.648
2023-06-13,XAUUSD.Curncy,1943.74
2023-06-13,COM.US.Equity,28.0593
2023-06-14,BCOM.TR,225.7784
2023-06-14,GSCI.TR,3182.487
2023-06-14,XAUUSD.Curncy,1942.52
2023-06-14,COM.US.Equity,28.0776
2023-06-15,BCOM.TR,230.777
2023-06-15,GSCI.TR,3270.17
2023-06-15,XAUUSD.Curncy,1958.01
2023-06-15,COM.US.Equity,28.1232
2023-06-16,BCOM.TR,234.4529
2023-06-16,GSCI.TR,3325.847
2023-06-16,XAUUSD.Curncy,1957.98
2023-06-16,COM.US.Equity,28.1871
2023-06-19,BCOM.TR,234.4529
2023-06-19,GSCI.TR,3325.847
2023-06-19,XAUUSD.Curncy,1950.48
2023-06-19,COM.US.Equity,28.1871
2023-06-20,BCOM.TR,231.2041
2023-06-20,GSCI.TR,3288.323
2023-06-20,XAUUSD.Curncy,1936.42
2023-06-20,COM.US.Equity,28.1007
2023-06-21,BCOM.TR,233.7883
2023-06-21,GSCI.TR,3344.383
2023-06-21,XAUUSD.Curncy,1932.55
2023-06-21,COM.US.Equity,28.028
2023-06-22,BCOM.TR,230.3602
2023-06-22,GSCI.TR,3267.905
2023-06-22,XAUUSD.Curncy,1914.01
2023-06-22,COM.US.Equity,27.9204
2023-06-23,BCOM.TR,228.4501
2023-06-23,GSCI.TR,3235.677
2023-06-23,XAUUSD.Curncy,1921.2
2023-06-23,COM.US.Equity,27.7515
2023-06-26,BCOM.TR,228.8429
2023-06-26,GSCI.TR,3243.502
2023-06-26,XAUUSD.Curncy,1923.26
2023-06-26,COM.US.Equity,27.7693
2023-06-27,BCOM.TR,226.0771
2023-06-27,GSCI.TR,3190.611
2023-06-27,XAUUSD.Curncy,1913.69
2023-06-27,COM.US.Equity,27.6284
2023-06-28,BCOM.TR,224.1119
2023-06-28,GSCI.TR,3201.02
2023-06-28,XAUUSD.Curncy,1907.32
2023-06-28,COM.US.Equity,27.4518
2023-06-29,BCOM.TR,223.9679
2023-06-29,GSCI.TR,3202.498
2023-06-29,XAUUSD.Curncy,1908.2
2023-06-29,COM.US.Equity,27.3865
2023-06-30,BCOM.TR,226.7436
2023-06-30,GSCI.TR,3232.346
2023-06-30,XAUUSD.Curncy,1919.35
2023-06-30,COM.US.Equity,27.3496
2023-07-03,BCOM.TR,226.3374
2023-07-03,GSCI.TR,3211.011
2023-07-03,XAUUSD.Curncy,1921.64
2023-07-03,COM.US.Equity,27.413
2023-07-04,BCOM.TR,226.3374
2023-07-04,GSCI.TR,3211.011
2023-07-04,XAUUSD.Curncy,1925.48
2023-07-04,COM.US.Equity,27.413
2023-07-05,BCOM.TR,228.1342
2023-07-05,GSCI.TR,3266.406
2023-07-05,XAUUSD.Curncy,1915.3
2023-07-05,COM.US.Equity,27.4147
2023-07-06,BCOM.TR,226.7417
2023-07-06,GSCI.TR,3257.173
2023-07-06,XAUUSD.Curncy,1910.9
2023-07-06,COM.US.Equity,27.2892
2023-07-07,BCOM.TR,227.9446
2023-07-07,GSCI.TR,3303.768
2023-07-07,XAUUSD.Curncy,1925.05
2023-07-07,COM.US.Equity,27.3124
2023-07-10,BCOM.TR,228.5856
2023-07-10,GSCI.TR,3296.083
2023-07-10,XAUUSD.Curncy,1925.35
2023-07-10,COM.US.Equity,27.3775
2023-07-11,BCOM.TR,230.7364
2023-07-11,GSCI.TR,3346.297
2023-07-11,XAUUSD.Curncy,1932.23
2023-07-11,COM.US.Equity,27.4333
2023-07-12,BCOM.TR,231.4123
2023-07-12,GSCI.TR,3358.908
2023-07-12,XAUUSD.Curncy,1957.35
2023-07-12,COM.US.Equity,27.5541
2023-07-13,BCOM.TR,233.9729
2023-07-13,GSCI.TR,3399.192
2023-07-13,XAUUSD.Curncy,1960.51
2023-07-13,COM.US.Equity,27.7399
2023-07-14,BCOM.TR,234.1889
2023-07-14,GSCI.TR,3384.62
2023-07-14,XAUUSD.Curncy,1955.21
2023-07-14,COM.US.Equity,27.7306
2023-07-17,BCOM.TR,232.0408
2023-07-17,GSCI.TR,3345.865
2023-07-17,XAUUSD.Curncy,1955.04
2023-07-17,COM.US.Equity,27.6749
2023-07-18,BCOM.TR,235.0285
2023-07-18,GSCI.TR,3396.762
2023-07-18,XAUUSD.Curncy,1978.72
2023-07-18,COM.US.Equity,27.7771
2023-07-19,BCOM.TR,236.4306
2023-07-19,GSCI.TR,3419.021
2023-07-19,XAUUSD.Curncy,1976.64
2023-07-19,COM.US.Equity,27.7957
2023-07-20,BCOM.TR,237.6355
2023-07-20,GSCI.TR,3431.972
2023-07-20,XAUUSD.Curncy,1969.53
2023-07-20,COM.US.Equity,27.7957
2023-07-21,BCOM.TR,238.0204
2023-07-21,GSCI.TR,3461.59
2023-07-21,XAUUSD.Curncy,1961.94
2023-07-21,COM.US.Equity,27.8654
2023-07-24,BCOM.TR,241.3862
2023-07-24,GSCI.TR,3531.359
2023-07-24,XAUUSD.Curncy,1954.73
2023-07-24,COM.US.Equity,27.9723
2023-07-25,BCOM.TR,242.7403
2023-07-25,GSCI.TR,3548.854
2023-07-25,XAUUSD.Curncy,1964.96
2023-07-25,COM.US.Equity,27.9815
2023-07-26,BCOM.TR,241.187
2023-07-26,GSCI.TR,3527.39
2023-07-26,XAUUSD.Curncy,1972.07
2023-07-26,COM.US.Equity,28.1209
2023-07-27,BCOM.TR,239.8672
2023-07-27,GSCI.TR,3547.154
2023-07-27,XAUUSD.Curncy,1946
2023-07-27,COM.US.Equity,27.8143
2023-07-28,BCOM.TR,240.5769
2023-07-28,GSCI.TR,3562.914
2023-07-28,XAUUSD.Curncy,1959.49
2023-07-28,COM.US.Equity,27.805
2023-07-31,BCOM.TR,240.9295
2023-07-31,GSCI.TR,3579.358
2023-07-31,XAUUSD.Curncy,1965.09
2023-07-31,COM.US.Equity,27.7585
2023-08-01,BCOM.TR,239.4478
2023-08-01,GSCI.TR,3569.522
2023-08-01,XAUUSD.Curncy,1944.29
2023-08-01,COM.US.Equity,27.8003
2023-08-02,BCOM.TR,235.7838
2023-08-02,GSCI.TR,3503.839
2023-08-02,XAUUSD.Curncy,1934.45
2023-08-02,COM.US.Equity,27.5448
2023-08-03,BCOM.TR,237.0084
2023-08-03,GSCI.TR,3544.751
2023-08-03,XAUUSD.Curncy,1934.06
2023-08-03,COM.US.Equity,27.5448
2023-08-04,BCOM.TR,237.911
2023-08-04,GSCI.TR,3571.115
2023-08-04,XAUUSD.Curncy,1942.91
2023-08-04,COM.US.Equity,27.5169
2023-08-07,BCOM.TR,237.6233
2023-08-07,GSCI.TR,3555.033
2023-08-07,XAUUSD.Curncy,1936.56
2023-08-07,COM.US.Equity,27.4983
2023-08-08,BCOM.TR,237.5535
2023-08-08,GSCI.TR,3571.873
2023-08-08,XAUUSD.Curncy,1925.24
2023-08-08,COM.US.Equity,27.4797
2023-08-09,BCOM.TR,239.4509
2023-08-09,GSCI.TR,3619.933
2023-08-09,XAUUSD.Curncy,1914.46
2023-08-09,COM.US.Equity,27.6227
2023-08-10,BCOM.TR,237.9871
2023-08-10,GSCI.TR,3588.569
2023-08-10,XAUUSD.Curncy,1912.48
2023-08-10,COM.US.Equity,27.6005
2023-08-11,BCOM.TR,237.3799
2023-08-11,GSCI.TR,3585.986
2023-08-11,XAUUSD.Curncy,1913.76
2023-08-11,COM.US.Equity,27.6563
2023-08-14,BCOM.TR,236.3871
2023-08-14,GSCI.TR,3560.768
2023-08-14,XAUUSD.Curncy,1907.1
2023-08-14,COM.US.Equity,27.5076
2023-08-15,BCOM.TR,233.5127
2023-08-15,GSCI.TR,3507.399
2023-08-15,XAUUSD.Curncy,1902
2023-08-15,COM.US.Equity,27.1823
2023-08-16,BCOM.TR,232.7167
2023-08-16,GSCI.TR,3484.201
2023-08-16,XAUUSD.Curncy,1891.81
2023-08-16,COM.US.Equity,27.1637
2023-08-17,BCOM.TR,233.491
2023-08-17,GSCI.TR,3506.697
2023-08-17,XAUUSD.Curncy,1889.43
2023-08-17,COM.US.Equity,27.1916
2023-08-18,BCOM.TR,234.6069
2023-08-18,GSCI.TR,3536.751
2023-08-18,XAUUSD.Curncy,1889.31
2023-08-18,COM.US.Equity,27.3124
2023-08-21,BCOM.TR,234.7456
2023-08-21,GSCI.TR,3522.959
2023-08-21,XAUUSD.Curncy,1894.93
2023-08-21,COM.US.Equity,27.2195
2023-08-22,BCOM.TR,234.0501
2023-08-22,GSCI.TR,3515.093
2023-08-22,XAUUSD.Curncy,1897.48
2023-08-22,COM.US.Equity,27.2753
2023-08-23,BCOM.TR,235.67
2023-08-23,GSCI.TR,3513.287
2023-08-23,XAUUSD.Curncy,1915.48
2023-08-23,COM.US.Equity,27.4054
2023-08-24,BCOM.TR,236.264
2023-08-24,GSCI.TR,3521.962
2023-08-24,XAUUSD.Curncy,1916.91
2023-08-24,COM.US.Equity,27.4147
2023-08-25,BCOM.TR,237.6234
2023-08-25,GSCI.TR,3558.551
2023-08-25,XAUUSD.Curncy,1914.96
2023-08-25,COM.US.Equity,27.7028
2023-08-28,BCOM.TR,238.1287
2023-08-28,GSCI.TR,3560.76
2023-08-28,XAUUSD.Curncy,1920.17
2023-08-28,COM.US.Equity,27.6059
2023-08-29,BCOM.TR,238.4552
2023-08-29,GSCI.TR,3571.062
2023-08-29,XAUUSD.Curncy,1937.54
2023-08-29,COM.US.Equity,27.5634
2023-08-30,BCOM.TR,239.2602
2023-08-30,GSCI.TR,3571.842
2023-08-30,XAUUSD.Curncy,1942.32
2023-08-30,COM.US.Equity,27.5448
2023-08-31,BCOM.TR,239.0835
2023-08-31,GSCI.TR,3600.722
2023-08-31,XAUUSD.Curncy,1940.19
2023-08-31,COM.US.Equity,27.5448
2023-09-01,BCOM.TR,240.6852
2023-09-01,GSCI.TR,3647.289
2023-09-01,XAUUSD.Curncy,1940.06
2023-09-01,COM.US.Equity,27.7864
2023-09-04,BCOM.TR,240.6852
2023-09-04,GSCI.TR,3647.289
2023-09-04,XAUUSD.Curncy,1942.69
2023-09-04,COM.US.Equity,27.7864
2023-09-05,BCOM.TR,240.6377
2023-09-05,GSCI.TR,3681.287
2023-09-05,XAUUSD.Curncy,1926.12
2023-09-05,COM.US.Equity,27.8793
2023-09-06,BCOM.TR,240.1021
2023-09-06,GSCI.TR,3687.274
2023-09-06,XAUUSD.Curncy,1916.56
2023-09-06,COM.US.Equity,27.8421
2023-09-07,BCOM.TR,239.2941
2023-09-07,GSCI.TR,3680.361
2023-09-07,XAUUSD.Curncy,1919.68
2023-09-07,COM.US.Equity,27.8143
2023-09-08,BCOM.TR,239.4902
2023-09-08,GSCI.TR,3703.594
2023-09-08,XAUUSD.Curncy,1919.08
2023-09-08,COM.US.Equity,27.9072
2023-09-11,BCOM.TR,240.9511
2023-09-11,GSCI.TR,3723.454
2023-09-11,XAUUSD.Curncy,1922.3
2023-09-11,COM.US.Equity,28.1302
2023-09-12,BCOM.TR,241.2923
2023-09-12,GSCI.TR,3747.606
2023-09-12,XAUUSD.Curncy,1913.67
2023-09-12,COM.US.Equity,28.1581
2023-09-13,BCOM.TR,241.637
2023-09-13,GSCI.TR,3756.152
2023-09-13,XAUUSD.Curncy,1908.12
2023-09-13,COM.US.Equity,28.251
2023-09-14,BCOM.TR,243.3844
2023-09-14,GSCI.TR,3801.667
2023-09-14,XAUUSD.Curncy,1910.79
2023-09-14,COM.US.Equity,28.3672
2023-09-15,BCOM.TR,242.8744
2023-09-15,GSCI.TR,3792.547
2023-09-15,XAUUSD.Curncy,1923.91
2023-09-15,COM.US.Equity,28.2046
2023-09-18,BCOM.TR,242.8248
2023-09-18,GSCI.TR,3787.272
2023-09-18,XAUUSD.Curncy,1933.84
2023-09-18,COM.US.Equity,28.1488
2023-09-19,BCOM.TR,243.0053
2023-09-19,GSCI.TR,3791.548
2023-09-19,XAUUSD.Curncy,1931.36
2023-09-19,COM.US.Equity,28.2466
2023-09-20,BCOM.TR,242.5484
2023-09-20,GSCI.TR,3773.372
2023-09-20,XAUUSD.Curncy,1930.3
2023-09-20,COM.US.Equity,28.0306
2023-09-21,BCOM.TR,239.9236
2023-09-21,GSCI.TR,3759.382
2023-09-21,XAUUSD.Curncy,1920.02
2023-09-21,COM.US.Equity,28.04
2023-09-22,BCOM.TR,240.3097
2023-09-22,GSCI.TR,3754.661
2023-09-22,XAUUSD.Curncy,1925.23
2023-09-22,COM.US.Equity,27.9743
2023-09-25,BCOM.TR,239.3486
2023-09-25,GSCI.TR,3743.776
2023-09-25,XAUUSD.Curncy,1915.92
2023-09-25,COM.US.Equity,27.9649
2023-09-26,BCOM.TR,238.5983
2023-09-26,GSCI.TR,3743.431
2023-09-26,XAUUSD.Curncy,1900.65
2023-09-26,COM.US.Equity,27.9931
2023-09-27,BCOM.TR,239.4572
2023-09-27,GSCI.TR,3800.864
2023-09-27,XAUUSD.Curncy,1875.12
2023-09-27,COM.US.Equity,28.1058
2023-09-28,BCOM.TR,239.7739
2023-09-28,GSCI.TR,3785.591
2023-09-28,XAUUSD.Curncy,1864.87
2023-09-28,COM.US.Equity,28.0736
2023-09-29,BCOM.TR,237.4235
2023-09-29,GSCI.TR,3748.922
2023-09-29,XAUUSD.Curncy,1848.63
2023-09-29,COM.US.Equity,27.8804
2023-10-02,BCOM.TR,235.0587
2023-10-02,GSCI.TR,3703.5
2023-10-02,XAUUSD.Curncy,1828.03
2023-10-02,COM.US.Equity,27.8428
2023-10-03,BCOM.TR,234.4455
2023-10-03,GSCI.TR,3693.408
2023-10-03,XAUUSD.Curncy,1823.02
2023-10-03,COM.US.Equity,27.7114
2023-10-04,BCOM.TR,230.3262
2023-10-04,GSCI.TR,3567.506
2023-10-04,XAUUSD.Curncy,1821.36
2023-10-04,COM.US.Equity,27.3451
2023-10-05,BCOM.TR,230.3996
2023-10-05,GSCI.TR,3528.324
2023-10-05,XAUUSD.Curncy,1820.3
2023-10-05,COM.US.Equity,27.2115
2023-10-06,BCOM.TR,232.5387
2023-10-06,GSCI.TR,3549.106
2023-10-06,XAUUSD.Curncy,1833.01
2023-10-06,COM.US.Equity,27.2418
2023-10-09,BCOM.TR,235.3223
2023-10-09,GSCI.TR,3630.779
2023-10-09,XAUUSD.Curncy,1861.41
2023-10-09,COM.US.Equity,27.4756
2023-10-10,BCOM.TR,235.0159
2023-10-10,GSCI.TR,3621.915
2023-10-10,XAUUSD.Curncy,1860.4
2023-10-10,COM.US.Equity,27.4578
2023-10-11,BCOM.TR,233.7578
2023-10-11,GSCI.TR,3578.413
2023-10-11,XAUUSD.Curncy,1874.36
2023-10-11,COM.US.Equity,27.3639
2023-10-12,BCOM.TR,234.5219
2023-10-12,GSCI.TR,3588.142
2023-10-12,XAUUSD.Curncy,1868.9
2023-10-12,COM.US.Equity,27.4015
2023-10-13,BCOM.TR,238.9369
2023-10-13,GSCI.TR,3699.597
2023-10-13,XAUUSD.Curncy,1932.82
2023-10-13,COM.US.Equity,27.6926
2023-10-16,BCOM.TR,237.7244
2023-10-16,GSCI.TR,3673.182
2023-10-16,XAUUSD.Curncy,1920.2
2023-10-16,COM.US.Equity,27.6456
2023-10-17,BCOM.TR,238.0495
2023-10-17,GSCI.TR,3674.2
2023-10-17,XAUUSD.Curncy,1923.18
2023-10-17,COM.US.Equity,27.6456
2023-10-18,BCOM.TR,240.5028
2023-10-18,GSCI.TR,3721.83
2023-10-18,XAUUSD.Curncy,1947.55
2023-10-18,COM.US.Equity,27.7771
2023-10-19,BCOM.TR,240.953
2023-10-19,GSCI.TR,3743.664
2023-10-19,XAUUSD.Curncy,1974.46
2023-10-19,COM.US.Equity,27.7865
2023-10-20,BCOM.TR,240.3877
2023-10-20,GSCI.TR,3734.228
2023-10-20,XAUUSD.Curncy,1981.4
2023-10-20,COM.US.Equity,27.6738
2023-10-23,BCOM.TR,238.3287
2023-10-23,GSCI.TR,3673.531
2023-10-23,XAUUSD.Curncy,1972.85
2023-10-23,COM.US.Equity,27.6174
2023-10-24,BCOM.TR,237.7295
2023-10-24,GSCI.TR,3628.637
2023-10-24,XAUUSD.Curncy,1970.97
2023-10-24,COM.US.Equity,27.4578
2023-10-25,BCOM.TR,238.8534
2023-10-25,GSCI.TR,3663.673
2023-10-25,XAUUSD.Curncy,1979.72
2023-10-25,COM.US.Equity,27.6081
2023-10-26,BCOM.TR,237.8384
2023-10-26,GSCI.TR,3625.481
2023-10-26,XAUUSD.Curncy,1984.71
2023-10-26,COM.US.Equity,27.5379
2023-10-27,BCOM.TR,240.2172
2023-10-27,GSCI.TR,3679.745
2023-10-27,XAUUSD.Curncy,2006.37
2023-10-27,COM.US.Equity,27.6456
2023-10-30,BCOM.TR,237.6952
2023-10-30,GSCI.TR,3607.285
2023-10-30,XAUUSD.Curncy,1996.1
2023-10-30,COM.US.Equity,27.3473
2023-10-31,BCOM.TR,238.0541
2023-10-31,GSCI.TR,3592.039
2023-10-31,XAUUSD.Curncy,1983.88
2023-10-31,COM.US.Equity,27.4202
2023-11-01,BCOM.TR,237.0499
2023-11-01,GSCI.TR,3582.081
2023-11-01,XAUUSD.Curncy,1982.53
2023-11-01,COM.US.Equity,27.3451
2023-11-02,BCOM.TR,239.1071
2023-11-02,GSCI.TR,3638.006
2023-11-02,XAUUSD.Curncy,1985.78
2023-11-02,COM.US.Equity,27.5329
2023-11-03,BCOM.TR,239.5512
2023-11-03,GSCI.TR,3599.385
2023-11-03,XAUUSD.Curncy,1992.65
2023-11-03,COM.US.Equity,27.4578
2023-11-06,BCOM.TR,239.1353
2023-11-06,GSCI.TR,3605.816
2023-11-06,XAUUSD.Curncy,1978.14
2023-11-06,COM.US.Equity,27.4672
2023-11-07,BCOM.TR,234.6582
2023-11-07,GSCI.TR,3503.217
2023-11-07,XAUUSD.Curncy,1969.45
2023-11-07,COM.US.Equity,27.1104
2023-11-08,BCOM.TR,233.1712
2023-11-08,GSCI.TR,3458.077
2023-11-08,XAUUSD.Curncy,1950.2
2023-11-08,COM.US.Equity,26.8662
2023-11-09,BCOM.TR,232.7869
2023-11-09,GSCI.TR,3449.197
2023-11-09,XAUUSD.Curncy,1958.55
2023-11-09,COM.US.Equity,26.8661
2023-11-10,BCOM.TR,231.555
2023-11-10,GSCI.TR,3466.977
2023-11-10,XAUUSD.Curncy,1940.2
2023-11-10,COM.US.Equity,26.9038
2023-11-13,BCOM.TR,235.1177
2023-11-13,GSCI.TR,3522.033
2023-11-13,XAUUSD.Curncy,1946.92
2023-11-13,COM.US.Equity,27.1573
2023-11-14,BCOM.TR,235.7611
2023-11-14,GSCI.TR,3526.169
2023-11-14,XAUUSD.Curncy,1964.29
2023-11-14,COM.US.Equity,27.0909
2023-11-15,BCOM.TR,235.7352
2023-11-15,GSCI.TR,3501.581
2023-11-15,XAUUSD.Curncy,1959.85
2023-11-15,COM.US.Equity,27.0916
2023-11-16,BCOM.TR,232.1522
2023-11-16,GSCI.TR,3403.269
2023-11-16,XAUUSD.Curncy,1980.9
2023-11-16,COM.US.Equity,26.7723
2023-11-17,BCOM.TR,232.5044
2023-11-17,GSCI.TR,3460.568
2023-11-17,XAUUSD.Curncy,1980.82
2023-11-17,COM.US.Equity,26.9225
2023-11-20,BCOM.TR,234.364
2023-11-20,GSCI.TR,3513.428
2023-11-20,XAUUSD.Curncy,1978.07
2023-11-20,COM.US.Equity,27.1291
2023-11-21,BCOM.TR,234.9662
2023-11-21,GSCI.TR,3522.294
2023-11-21,XAUUSD.Curncy,1998.29
2023-11-21,COM.US.Equity,27.2606
2023-11-22,BCOM.TR,233.2772
2023-11-22,GSCI.TR,3494.001
2023-11-22,XAUUSD.Curncy,1990.17
2023-11-22,COM.US.Equity,27.0916
2023-11-23,BCOM.TR,233.2772
2023-11-23,GSCI.TR,3494.001
2023-11-23,XAUUSD.Curncy,1992.25
2023-11-23,COM.US.Equity,27.0916
2023-11-24,BCOM.TR,231.6
2023-11-24,GSCI.TR,3450.425
2023-11-24,XAUUSD.Curncy,2000.82
2023-11-24,COM.US.Equity,26.9883
2023-11-27,BCOM.TR,230.6728
2023-11-27,GSCI.TR,3422.024
2023-11-27,XAUUSD.Curncy,2014.13
2023-11-27,COM.US.Equity,26.9969
2023-11-28,BCOM.TR,233.0069
2023-11-28,GSCI.TR,3476.943
2023-11-28,XAUUSD.Curncy,2040.97
2023-11-28,COM.US.Equity,27.101
2023-11-29,BCOM.TR,233.8605
2023-11-29,GSCI.TR,3507.964
2023-11-29,XAUUSD.Curncy,2044.24
2023-11-29,COM.US.Equity,27.2043
2023-11-30,BCOM.TR,232.6916
2023-11-30,GSCI.TR,3461.114
2023-11-30,XAUUSD.Curncy,2036.41
2023-11-30,COM.US.Equity,26.885
2023-12-01,BCOM.TR,231.9574
2023-12-01,GSCI.TR,3417.63
2023-12-01,XAUUSD.Curncy,2072.22
2023-12-01,COM.US.Equity,26.8286
2023-12-04,BCOM.TR,228.6803
2023-12-04,GSCI.TR,3383.886
2023-12-04,XAUUSD.Curncy,2029.42
2023-12-04,COM.US.Equity,26.7535
2023-12-05,BCOM.TR,227.7513
2023-12-05,GSCI.TR,3364.748
2023-12-05,XAUUSD.Curncy,2019.36
2023-12-05,COM.US.Equity,26.5939
2023-12-06,BCOM.TR,223.1599
2023-12-06,GSCI.TR,3272.73
2023-12-06,XAUUSD.Curncy,2025.55
2023-12-06,COM.US.Equity,26.2666
2023-12-07,BCOM.TR,223.8133
2023-12-07,GSCI.TR,3273.27
2023-12-07,XAUUSD.Curncy,2028.47
2023-12-07,COM.US.Equity,26.2374
2023-12-08,BCOM.TR,223.9447
2023-12-08,GSCI.TR,3315.514
2023-12-08,XAUUSD.Curncy,2004.67
2023-12-08,COM.US.Equity,26.0868
2023-12-11,BCOM.TR,222.763
2023-12-11,GSCI.TR,3307.137
2023-12-11,XAUUSD.Curncy,1981.95
2023-12-11,COM.US.Equity,26.0211
2023-12-12,BCOM.TR,220.648
2023-12-12,GSCI.TR,3243.44
2023-12-12,XAUUSD.Curncy,1979.54
2023-12-12,COM.US.Equity,25.9553
2023-12-13,BCOM.TR,220.7654
2023-12-13,GSCI.TR,3258.114
2023-12-13,XAUUSD.Curncy,2027.74
2023-12-13,COM.US.Equity,26.1976
2023-12-14,BCOM.TR,225.8068
2023-12-14,GSCI.TR,3338.231
2023-12-14,XAUUSD.Curncy,2036.36
2023-12-14,COM.US.Equity,26.3263
2023-12-15,BCOM.TR,226.5481
2023-12-15,GSCI.TR,3351.665
2023-12-15,XAUUSD.Curncy,2019.62
2023-12-15,COM.US.Equity,26.2569
2023-12-18,BCOM.TR,227.1268
2023-12-18,GSCI.TR,3378.046
2023-12-18,XAUUSD.Curncy,2027.19
2023-12-18,COM.US.Equity,26.3346
2023-12-19,BCOM.TR,228.2327
2023-12-19,GSCI.TR,3407.937
2023-12-19,XAUUSD.Curncy,2040.35
2023-12-19,COM.US.Equity,26.3779
2023-12-20,BCOM.TR,227.2423
2023-12-20,GSCI.TR,3405.63
2023-12-20,XAUUSD.Curncy,2031.39
2023-12-20,COM.US.Equity,26.3582
2023-12-21,BCOM.TR,227.0183
2023-12-21,GSCI.TR,3393.51
2023-12-21,XAUUSD.Curncy,2045.95
2023-12-21,COM.US.Equity,26.3954
2023-12-22,BCOM.TR,227.8247
2023-12-22,GSCI.TR,3393.599
2023-12-22,XAUUSD.Curncy,2053.08
2023-12-22,COM.US.Equity,26.3824
2023-12-25,BCOM.TR,227.8247
2023-12-25,GSCI.TR,3393.599
2023-12-25,XAUUSD.Curncy,2053.08
2023-12-25,COM.US.Equity,26.3824
2023-12-26,BCOM.TR,229.2362
2023-12-26,GSCI.TR,3441.969
2023-12-26,XAUUSD.Curncy,2067.81
2023-12-26,COM.US.Equity,26.4303
2023-12-27,BCOM.TR,229.7626
2023-12-27,GSCI.TR,3416.898
2023-12-27,XAUUSD.Curncy,2077.49
2023-12-27,COM.US.Equity,26.4317
2023-12-28,BCOM.TR,228.5087
2023-12-28,GSCI.TR,3366.458
2023-12-28,XAUUSD.Curncy,2065.61
2023-12-28,COM.US.Equity,26.3641
2023-12-29,BCOM.TR,226.433
2023-12-29,GSCI.TR,3346.584
2023-12-29,XAUUSD.Curncy,2062.98
2023-12-29,COM.US.Equity,26.2933
2024-01-01,BCOM.TR,226.433
2024-01-01,GSCI.TR,3346.584
2024-01-01,XAUUSD.Curncy,2062.98
2024-01-01,COM.US.Equity,26.2933
2024-01-02,BCOM.TR,225.307
2024-01-02,GSCI.TR,3316.324
2024-01-02,XAUUSD.Curncy,2058.96
2024-01-02,COM.US.Equity,26.1974
2024-01-03,BCOM.TR,225.8626
2024-01-03,GSCI.TR,3371.067
2024-01-03,XAUUSD.Curncy,2041.49
2024-01-03,COM.US.Equity,26.1542
2024-01-04,BCOM.TR,225.8701
2024-01-04,GSCI.TR,3357.997
2024-01-04,XAUUSD.Curncy,2043.65
2024-01-04,COM.US.Equity,26.1526
2024-01-05,BCOM.TR,226.6358
2024-01-05,GSCI.TR,3388.268
2024-01-05,XAUUSD.Curncy,2045.45
2024-01-05,COM.US.Equity,26.1965
2024-01-08,BCOM.TR,223.9071
2024-01-08,GSCI.TR,3317.931
2024-01-08,XAUUSD.Curncy,2028.07
2024-01-08,COM.US.Equity,26.1495
2024-01-09,BCOM.TR,225.95
2024-01-09,GSCI.TR,3370.46
2024-01-09,XAUUSD.Curncy,2030.2
2024-01-09,COM.US.Equity,26.1609
2024-01-10,BCOM.TR,224.1736
2024-01-10,GSCI.TR,3344.939
2024-01-10,XAUUSD.Curncy,2024.41
2024-01-10,COM.US.Equity,26.1277
2024-01-11,BCOM.TR,224.611
2024-01-11,GSCI.TR,3369.175
2024-01-11,XAUUSD.Curncy,2028.91
2024-01-11,COM.US.Equity,26.1513
2024-01-12,BCOM.TR,225.3199
2024-01-12,GSCI.TR,3381.265
2024-01-12,XAUUSD.Curncy,2049.06
2024-01-12,COM.US.Equity,26.2666
2024-01-15,BCOM.TR,225.3199
2024-01-15,GSCI.TR,3381.265
2024-01-15,XAUUSD.Curncy,2056.55
2024-01-15,COM.US.Equity,26.2666
2024-01-16,BCOM.TR,224.2429
2024-01-16,GSCI.TR,3374.913
2024-01-16,XAUUSD.Curncy,2028.44
2024-01-16,COM.US.Equity,26.1561
2024-01-17,BCOM.TR,222.4535
2024-01-17,GSCI.TR,3358.431
2024-01-17,XAUUSD.Curncy,2006.25
2024-01-17,COM.US.Equity,26.1009
2024-01-18,BCOM.TR,223.7704
2024-01-18,GSCI.TR,3398.715
